/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 3
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 2
Round 0: Accuracy = 0.8162, Decision = False
Round 48: Accuracy = 0.5617, Decision = False
Round 49: Accuracy = 0.5593, Decision = False
Round 50: Accuracy = 0.5582, Decision = False
Round 51: Accuracy = 0.5560, Decision = False
Round 52: Accuracy = 0.5530, Decision = False
Epoch 1/10, Loss: 0.7086
Epoch 2/10, Loss: 0.6226
Epoch 3/10, Loss: 0.5457
Epoch 4/10, Loss: 0.5461
Epoch 5/10, Loss: 0.5343
Epoch 6/10, Loss: 0.5598
Epoch 7/10, Loss: 0.5072
Epoch 8/10, Loss: 0.4856
Epoch 9/10, Loss: 0.4980
Epoch 10/10, Loss: 0.5329
Round 53: Accuracy = 0.5515, Decision = True
Round 54: Accuracy = 0.6192, Decision = False
Round 55: Accuracy = 0.6186, Decision = False
Round 56: Accuracy = 0.6196, Decision = False
Round 57: Accuracy = 0.6196, Decision = False
Round 58: Accuracy = 0.6215, Decision = False
Round 59: Accuracy = 0.6922, Decision = False
Round 60: Accuracy = 0.6656, Decision = False
Round 61: Accuracy = 0.6306, Decision = False
Round 62: Accuracy = 0.6351, Decision = False
Round 63: Accuracy = 0.6313, Decision = False
Round 64: Accuracy = 0.6239, Decision = False
Round 65: Accuracy = 0.6210, Decision = False
Epoch 1/10, Loss: 0.5874
Epoch 2/10, Loss: 0.5446
Epoch 3/10, Loss: 0.5378
Epoch 4/10, Loss: 0.5012
Epoch 5/10, Loss: 0.5005
Epoch 6/10, Loss: 0.4954
Epoch 7/10, Loss: 0.4586
Epoch 8/10, Loss: 0.4574
Epoch 9/10, Loss: 0.4878
Epoch 10/10, Loss: 0.4726
Round 66: Accuracy = 0.6201, Decision = True
Round 67: Accuracy = 0.6770, Decision = False
Round 68: Accuracy = 0.6745, Decision = False
Round 69: Accuracy = 0.6746, Decision = False
Round 70: Accuracy = 0.6761, Decision = False
Round 71: Accuracy = 0.6742, Decision = False
Round 72: Accuracy = 0.6705, Decision = False
Round 73: Accuracy = 0.6686, Decision = False
Round 74: Accuracy = 0.6712, Decision = False
Epoch 1/10, Loss: 0.5643
Epoch 2/10, Loss: 0.6283
Epoch 3/10, Loss: 0.5628
Epoch 4/10, Loss: 0.5627
Epoch 5/10, Loss: 0.4770
Epoch 6/10, Loss: 0.4803
Epoch 7/10, Loss: 0.4633
Epoch 8/10, Loss: 0.4617
Epoch 9/10, Loss: 0.4397
Epoch 10/10, Loss: 0.4509
Round 75: Accuracy = 0.6689, Decision = True
Epoch 1/10, Loss: 0.4591
Epoch 2/10, Loss: 0.3989
Epoch 3/10, Loss: 0.4029
Epoch 4/10, Loss: 0.3937
Epoch 5/10, Loss: 0.4428
Epoch 6/10, Loss: 0.4772
Epoch 7/10, Loss: 0.4302
Epoch 8/10, Loss: 0.3886
Epoch 9/10, Loss: 0.3682
Epoch 10/10, Loss: 0.3903
Round 76: Accuracy = 0.7747, Decision = True
Round 77: Accuracy = 0.7809, Decision = False
Round 78: Accuracy = 0.7794, Decision = False
Round 79: Accuracy = 0.7753, Decision = False
Round 80: Accuracy = 0.7779, Decision = False
Round 81: Accuracy = 0.7773, Decision = False
Round 82: Accuracy = 0.7766, Decision = False
Round 83: Accuracy = 0.8112, Decision = False
Round 84: Accuracy = 0.7878, Decision = False
Round 85: Accuracy = 0.7729, Decision = False
Round 86: Accuracy = 0.7823, Decision = False
Round 87: Accuracy = 0.7777, Decision = False
Round 88: Accuracy = 0.7786, Decision = False
Round 89: Accuracy = 0.7753, Decision = False
Round 90: Accuracy = 0.7719, Decision = False
Round 91: Accuracy = 0.7714, Decision = False
Round 92: Accuracy = 0.7733, Decision = False
Round 93: Accuracy = 0.7737, Decision = False
Round 94: Accuracy = 0.7711, Decision = False
Round 95: Accuracy = 0.7669, Decision = False
Round 96: Accuracy = 0.7657, Decision = False
Round 97: Accuracy = 0.7647, Decision = False
Round 98: Accuracy = 0.7643, Decision = False
Round 99: Accuracy = 0.7656, Decision = False
Round 100: Accuracy = 0.7668, Decision = False
Round 101: Accuracy = 0.7637, Decision = False
Round 102: Accuracy = 0.7608, Decision = False
Round 103: Accuracy = 0.7958, Decision = False
Round 104: Accuracy = 0.7601, Decision = False
Round 105: Accuracy = 0.7583, Decision = False
Epoch 1/10, Loss: 0.5534
Epoch 2/10, Loss: 0.5358
Epoch 3/10, Loss: 0.5648
Epoch 4/10, Loss: 0.4987
Epoch 5/10, Loss: 0.4795
Epoch 6/10, Loss: 0.4502
Epoch 7/10, Loss: 0.4458
Epoch 8/10, Loss: 0.4598
Epoch 9/10, Loss: 0.4358
Epoch 10/10, Loss: 0.3911
Round 106: Accuracy = 0.7672, Decision = True
Round 107: Accuracy = 0.7946, Decision = False
Round 108: Accuracy = 0.7917, Decision = False
Round 109: Accuracy = 0.7965, Decision = False
Round 110: Accuracy = 0.7977, Decision = False
Round 111: Accuracy = 0.7980, Decision = False
Round 112: Accuracy = 0.7991, Decision = False
Round 113: Accuracy = 0.7967, Decision = False
Epoch 1/10, Loss: 0.4475
Epoch 2/10, Loss: 0.4169
Epoch 3/10, Loss: 0.3936
Epoch 4/10, Loss: 0.3993
Epoch 5/10, Loss: 0.4201
Epoch 6/10, Loss: 0.3720
Epoch 7/10, Loss: 0.3834
Epoch 8/10, Loss: 0.3499
Epoch 9/10, Loss: 0.3515
Epoch 10/10, Loss: 0.3346
Round 114: Accuracy = 0.7954, Decision = True
Round 115: Accuracy = 0.7180, Decision = False
Round 116: Accuracy = 0.7166, Decision = False
Round 117: Accuracy = 0.7168, Decision = False
Round 118: Accuracy = 0.7185, Decision = False
Epoch 1/10, Loss: 0.3829
Epoch 2/10, Loss: 0.3863
Epoch 3/10, Loss: 0.3661
Epoch 4/10, Loss: 0.3637
Epoch 5/10, Loss: 0.3387
Epoch 6/10, Loss: 0.3217
Epoch 7/10, Loss: 0.3473
Epoch 8/10, Loss: 0.2986
Epoch 9/10, Loss: 0.2811
Epoch 10/10, Loss: 0.2867
Round 119: Accuracy = 0.7199, Decision = True
Round 120: Accuracy = 0.8320, Decision = False
Round 121: Accuracy = 0.8026, Decision = False
Round 122: Accuracy = 0.8090, Decision = False
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.8106, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.8121, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.8102, Decision = False
No available target samples left. Reusing existing target indices.
Round 126: Accuracy = 0.8100, Decision = False
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.8097, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.3079
Epoch 2/10, Loss: 0.3887
Epoch 3/10, Loss: 0.4080
Epoch 4/10, Loss: 0.3474
Epoch 5/10, Loss: 0.3144
Epoch 6/10, Loss: 0.3739
Epoch 7/10, Loss: 0.4517
Epoch 8/10, Loss: 0.3659
Epoch 9/10, Loss: 0.3421
Epoch 10/10, Loss: 0.3015
Round 128: Accuracy = 0.8082, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.2622
Epoch 2/10, Loss: 0.3020
Epoch 3/10, Loss: 0.2567
Epoch 4/10, Loss: 0.2184
Epoch 5/10, Loss: 0.2034
Epoch 6/10, Loss: 0.1996
Epoch 7/10, Loss: 0.1880
Epoch 8/10, Loss: 0.2048
Epoch 9/10, Loss: 0.3529
Epoch 10/10, Loss: 0.2337
Round 129: Accuracy = 0.8038, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.2179
Epoch 2/10, Loss: 0.2038
Epoch 3/10, Loss: 0.1780
Epoch 4/10, Loss: 0.2942
Epoch 5/10, Loss: 0.2175
Epoch 6/10, Loss: 0.2016
Epoch 7/10, Loss: 0.2509
Epoch 8/10, Loss: 0.2218
Epoch 9/10, Loss: 0.2636
Epoch 10/10, Loss: 0.2051
Round 130: Accuracy = 0.7838, Decision = True
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.7962, Decision = False
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.7947, Decision = False
No available target samples left. Reusing existing target indices.
Round 133: Accuracy = 0.7947, Decision = False
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.8019, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7826, Decision = False
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.7900, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.7929, Decision = False
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.7942, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1883
Epoch 2/10, Loss: 0.1271
Epoch 3/10, Loss: 0.1417
Epoch 4/10, Loss: 0.1381
Epoch 5/10, Loss: 0.1898
Epoch 6/10, Loss: 0.1491
Epoch 7/10, Loss: 0.1248
Epoch 8/10, Loss: 0.1711
Epoch 9/10, Loss: 0.1962
Epoch 10/10, Loss: 0.1840
Round 139: Accuracy = 0.7942, Decision = True
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7598, Decision = False
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 146: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 149: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 150: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 154: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 156: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 159: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 165: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 166: Accuracy = 0.7593, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1370
Epoch 2/10, Loss: 0.1216
Epoch 3/10, Loss: 0.1574
Epoch 4/10, Loss: 0.1043
Epoch 5/10, Loss: 0.1025
Epoch 6/10, Loss: 0.0751
Epoch 7/10, Loss: 0.0725
Epoch 8/10, Loss: 0.1516
Epoch 9/10, Loss: 0.2248
Epoch 10/10, Loss: 0.1977
Round 167: Accuracy = 0.7593, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 169: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 171: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 172: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 173: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.7746, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1300
Epoch 2/10, Loss: 0.0876
Epoch 3/10, Loss: 0.0724
Epoch 4/10, Loss: 0.0791
Epoch 5/10, Loss: 0.0942
Epoch 6/10, Loss: 0.1876
Epoch 7/10, Loss: 0.1058
Epoch 8/10, Loss: 0.1019
Epoch 9/10, Loss: 0.1504
Epoch 10/10, Loss: 0.1007
Round 175: Accuracy = 0.7746, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 178: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 179: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 183: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.0558
Epoch 2/10, Loss: 0.0552
Epoch 3/10, Loss: 0.0597
Epoch 4/10, Loss: 0.0622
Epoch 5/10, Loss: 0.1261
Epoch 6/10, Loss: 0.2076
Epoch 7/10, Loss: 0.1908
Epoch 8/10, Loss: 0.1869
Epoch 9/10, Loss: 0.1023
Epoch 10/10, Loss: 0.0677
Round 186: Accuracy = 0.8204, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.0748
Epoch 2/10, Loss: 0.0661
Epoch 3/10, Loss: 0.0815
Epoch 4/10, Loss: 0.0635
Epoch 5/10, Loss: 0.0832
Epoch 6/10, Loss: 0.0465
Epoch 7/10, Loss: 0.0428
Epoch 8/10, Loss: 0.0381
Epoch 9/10, Loss: 0.0331
Epoch 10/10, Loss: 0.0591
Round 187: Accuracy = 0.8173, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 191: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.8221, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.0553
Epoch 2/10, Loss: 0.0366
Epoch 3/10, Loss: 0.0563
Epoch 4/10, Loss: 0.0459
Epoch 5/10, Loss: 0.0530
Epoch 6/10, Loss: 0.0884
Epoch 7/10, Loss: 0.0618
Epoch 8/10, Loss: 0.0707
Epoch 9/10, Loss: 0.0470
Epoch 10/10, Loss: 0.1494
Round 195: Accuracy = 0.8221, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 196: Accuracy = 0.7581, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1000
Epoch 2/10, Loss: 0.1660
Epoch 3/10, Loss: 0.1171
Epoch 4/10, Loss: 0.0834
Epoch 5/10, Loss: 0.0538
Epoch 6/10, Loss: 0.0451
Epoch 7/10, Loss: 0.0510
Epoch 8/10, Loss: 0.0713
Epoch 9/10, Loss: 0.0697
Epoch 10/10, Loss: 0.0458
Round 197: Accuracy = 0.7581, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 198: Accuracy = 0.8008, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.8008, Decision = False
