/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 0
policy_id: 1
setting_id: 6
pi_bar: 0.1
drift_rate: 0.01
V: 5
Round 0: Accuracy = 0.8240, Decision = False
Round 98: Accuracy = 0.7557, Decision = False
Epoch 1/5, Loss: 0.5058
Epoch 2/5, Loss: 0.5359
Epoch 3/5, Loss: 0.5180
Epoch 4/5, Loss: 0.5122
Epoch 5/5, Loss: 0.4849
Round 99: Accuracy = 0.7585, Decision = True
Round 100: Accuracy = 0.7160, Decision = False
Round 101: Accuracy = 0.7154, Decision = False
Round 102: Accuracy = 0.7161, Decision = False
Round 103: Accuracy = 0.7533, Decision = False
Round 104: Accuracy = 0.6918, Decision = False
Round 105: Accuracy = 0.7091, Decision = False
Round 106: Accuracy = 0.7053, Decision = False
Round 107: Accuracy = 0.7065, Decision = False
Round 108: Accuracy = 0.7138, Decision = False
Round 109: Accuracy = 0.7132, Decision = False
Round 110: Accuracy = 0.7170, Decision = False
Round 111: Accuracy = 0.7199, Decision = False
Round 112: Accuracy = 0.7221, Decision = False
Round 113: Accuracy = 0.7194, Decision = False
Round 114: Accuracy = 0.7158, Decision = False
Round 115: Accuracy = 0.7169, Decision = False
Round 116: Accuracy = 0.7162, Decision = False
Round 117: Accuracy = 0.7183, Decision = False
Round 118: Accuracy = 0.7202, Decision = False
Round 119: Accuracy = 0.7199, Decision = False
Round 120: Accuracy = 0.7217, Decision = False
Round 121: Accuracy = 0.7034, Decision = False
Round 122: Accuracy = 0.7106, Decision = False
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.7049, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.7122, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.7119, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.5832
Epoch 2/5, Loss: 0.6157
Epoch 3/5, Loss: 0.5483
Epoch 4/5, Loss: 0.5358
Epoch 5/5, Loss: 0.5209
Round 126: Accuracy = 0.7118, Decision = True
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.7507, Decision = False
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.7514, Decision = False
No available target samples left. Reusing existing target indices.
Round 129: Accuracy = 0.7491, Decision = False
No available target samples left. Reusing existing target indices.
Round 130: Accuracy = 0.7497, Decision = False
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.7482, Decision = False
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.7460, Decision = False
No available target samples left. Reusing existing target indices.
Round 133: Accuracy = 0.7468, Decision = False
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.7620, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7351, Decision = False
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.7398, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.7384, Decision = False
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.7414, Decision = False
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.7417, Decision = False
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7427, Decision = False
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 146: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 149: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 150: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 154: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 156: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.7431, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.5197
Epoch 2/5, Loss: 0.5076
Epoch 3/5, Loss: 0.4946
Epoch 4/5, Loss: 0.4759
Epoch 5/5, Loss: 0.4479
Round 159: Accuracy = 0.7431, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 165: Accuracy = 0.6790, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4652
Epoch 2/5, Loss: 0.4621
Epoch 3/5, Loss: 0.4295
Epoch 4/5, Loss: 0.4484
Epoch 5/5, Loss: 0.4230
Round 166: Accuracy = 0.6790, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 167: Accuracy = 0.7761, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.7761, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 169: Accuracy = 0.7761, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.7761, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4063
Epoch 2/5, Loss: 0.3817
Epoch 3/5, Loss: 0.4298
Epoch 4/5, Loss: 0.4044
Epoch 5/5, Loss: 0.4084
Round 171: Accuracy = 0.7761, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 172: Accuracy = 0.7894, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3852
Epoch 2/5, Loss: 0.3856
Epoch 3/5, Loss: 0.4125
Epoch 4/5, Loss: 0.3741
Epoch 5/5, Loss: 0.3424
Round 173: Accuracy = 0.7894, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.6860, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 175: Accuracy = 0.6860, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.6860, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.6860, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 178: Accuracy = 0.6860, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3502
Epoch 2/5, Loss: 0.3473
Epoch 3/5, Loss: 0.3512
Epoch 4/5, Loss: 0.3439
Epoch 5/5, Loss: 0.4043
Round 179: Accuracy = 0.6860, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 183: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 186: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 191: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 196: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 197: Accuracy = 0.5264, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3547
Epoch 2/5, Loss: 0.3361
Epoch 3/5, Loss: 0.3669
Epoch 4/5, Loss: 0.3311
Epoch 5/5, Loss: 0.3876
Round 198: Accuracy = 0.5264, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.7176, Decision = False
