/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 4
policy_id: 1
setting_id: 0
pi_bar: 0.1
drift_rate: 0.01
V: 2
Round 0: Accuracy = 0.8188, Decision = False
Round 33: Accuracy = 0.7018, Decision = False
Round 34: Accuracy = 0.7028, Decision = False
Round 35: Accuracy = 0.7129, Decision = False
Round 36: Accuracy = 0.7068, Decision = False
Round 37: Accuracy = 0.7039, Decision = False
Round 38: Accuracy = 0.7017, Decision = False
Round 39: Accuracy = 0.6999, Decision = False
Round 40: Accuracy = 0.7004, Decision = False
Round 41: Accuracy = 0.6975, Decision = False
Round 42: Accuracy = 0.6965, Decision = False
Round 43: Accuracy = 0.6934, Decision = False
Round 44: Accuracy = 0.6901, Decision = False
Round 45: Accuracy = 0.6884, Decision = False
Round 46: Accuracy = 0.6841, Decision = False
Round 47: Accuracy = 0.6816, Decision = False
Round 48: Accuracy = 0.6794, Decision = False
Round 49: Accuracy = 0.6774, Decision = False
Round 50: Accuracy = 0.6748, Decision = False
Round 51: Accuracy = 0.6706, Decision = False
Round 52: Accuracy = 0.6706, Decision = False
Round 53: Accuracy = 0.6680, Decision = False
Round 54: Accuracy = 0.6633, Decision = False
Round 55: Accuracy = 0.6602, Decision = False
Round 56: Accuracy = 0.6573, Decision = False
Round 57: Accuracy = 0.6551, Decision = False
Round 58: Accuracy = 0.6587, Decision = False
Round 59: Accuracy = 0.5932, Decision = False
Round 60: Accuracy = 0.6750, Decision = False
Round 61: Accuracy = 0.6481, Decision = False
Round 62: Accuracy = 0.6536, Decision = False
Round 63: Accuracy = 0.6579, Decision = False
Round 64: Accuracy = 0.6529, Decision = False
Round 65: Accuracy = 0.6505, Decision = False
Round 66: Accuracy = 0.6562, Decision = False
Epoch 1/10, Loss: 0.8122
Epoch 2/10, Loss: 0.7281
Epoch 3/10, Loss: 0.6854
Epoch 4/10, Loss: 0.7177
Epoch 5/10, Loss: 0.6321
Epoch 6/10, Loss: 0.5772
Epoch 7/10, Loss: 0.5411
Epoch 8/10, Loss: 0.5664
Epoch 9/10, Loss: 0.5471
Epoch 10/10, Loss: 0.5455
Round 67: Accuracy = 0.6552, Decision = True
Round 68: Accuracy = 0.7396, Decision = False
Round 69: Accuracy = 0.7425, Decision = False
Round 70: Accuracy = 0.7420, Decision = False
Round 71: Accuracy = 0.7414, Decision = False
Round 72: Accuracy = 0.7389, Decision = False
Round 73: Accuracy = 0.7362, Decision = False
Epoch 1/10, Loss: 0.5915
Epoch 2/10, Loss: 0.7361
Epoch 3/10, Loss: 0.6559
Epoch 4/10, Loss: 0.6470
Epoch 5/10, Loss: 0.6253
Epoch 6/10, Loss: 0.5568
Epoch 7/10, Loss: 0.6560
Epoch 8/10, Loss: 0.5928
Epoch 9/10, Loss: 0.5456
Epoch 10/10, Loss: 0.5455
Round 74: Accuracy = 0.7392, Decision = True
Round 75: Accuracy = 0.7654, Decision = False
Round 76: Accuracy = 0.7621, Decision = False
Round 77: Accuracy = 0.7628, Decision = False
Round 78: Accuracy = 0.7589, Decision = False
Round 79: Accuracy = 0.7526, Decision = False
Epoch 1/10, Loss: 0.5666
Epoch 2/10, Loss: 0.5523
Epoch 3/10, Loss: 0.4834
Epoch 4/10, Loss: 0.4905
Epoch 5/10, Loss: 0.4766
Epoch 6/10, Loss: 0.4767
Epoch 7/10, Loss: 0.4917
Epoch 8/10, Loss: 0.5126
Epoch 9/10, Loss: 0.4503
Epoch 10/10, Loss: 0.4463
Round 80: Accuracy = 0.7511, Decision = True
Round 81: Accuracy = 0.7495, Decision = False
Round 82: Accuracy = 0.7501, Decision = False
Round 83: Accuracy = 0.7878, Decision = False
Round 84: Accuracy = 0.7279, Decision = False
Round 85: Accuracy = 0.7401, Decision = False
Round 86: Accuracy = 0.7531, Decision = False
Round 87: Accuracy = 0.7544, Decision = False
Round 88: Accuracy = 0.7500, Decision = False
Round 89: Accuracy = 0.7514, Decision = False
Round 90: Accuracy = 0.7474, Decision = False
Round 91: Accuracy = 0.7491, Decision = False
Round 92: Accuracy = 0.7487, Decision = False
Round 93: Accuracy = 0.7513, Decision = False
Round 94: Accuracy = 0.7504, Decision = False
Round 95: Accuracy = 0.7509, Decision = False
Round 96: Accuracy = 0.7508, Decision = False
Round 97: Accuracy = 0.7511, Decision = False
Round 98: Accuracy = 0.7496, Decision = False
Round 99: Accuracy = 0.7468, Decision = False
Round 100: Accuracy = 0.7466, Decision = False
Round 101: Accuracy = 0.7466, Decision = False
Round 102: Accuracy = 0.7450, Decision = False
Round 103: Accuracy = 0.7812, Decision = False
Round 104: Accuracy = 0.7315, Decision = False
Round 105: Accuracy = 0.7416, Decision = False
Epoch 1/10, Loss: 0.5443
Epoch 2/10, Loss: 0.5597
Epoch 3/10, Loss: 0.5317
Epoch 4/10, Loss: 0.5106
Epoch 5/10, Loss: 0.4939
Epoch 6/10, Loss: 0.4632
Epoch 7/10, Loss: 0.4607
Epoch 8/10, Loss: 0.4725
Epoch 9/10, Loss: 0.4639
Epoch 10/10, Loss: 0.4355
Round 106: Accuracy = 0.7504, Decision = True
Round 107: Accuracy = 0.7801, Decision = False
Round 108: Accuracy = 0.7826, Decision = False
Round 109: Accuracy = 0.7809, Decision = False
Round 110: Accuracy = 0.7816, Decision = False
Epoch 1/10, Loss: 0.4533
Epoch 2/10, Loss: 0.4294
Epoch 3/10, Loss: 0.4208
Epoch 4/10, Loss: 0.4238
Epoch 5/10, Loss: 0.4074
Epoch 6/10, Loss: 0.4028
Epoch 7/10, Loss: 0.3902
Epoch 8/10, Loss: 0.3927
Epoch 9/10, Loss: 0.4182
Epoch 10/10, Loss: 0.3603
Round 111: Accuracy = 0.7846, Decision = True
Round 112: Accuracy = 0.8016, Decision = False
Round 113: Accuracy = 0.8004, Decision = False
Round 114: Accuracy = 0.7944, Decision = False
Round 115: Accuracy = 0.7943, Decision = False
Round 116: Accuracy = 0.7943, Decision = False
Round 117: Accuracy = 0.7964, Decision = False
Round 118: Accuracy = 0.7982, Decision = False
Round 119: Accuracy = 0.8002, Decision = False
Round 120: Accuracy = 0.8213, Decision = False
Round 121: Accuracy = 0.7973, Decision = False
Round 122: Accuracy = 0.7963, Decision = False
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.7937, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.7929, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.3916
Epoch 2/10, Loss: 0.4070
Epoch 3/10, Loss: 0.4463
Epoch 4/10, Loss: 0.4665
Epoch 5/10, Loss: 0.3902
Epoch 6/10, Loss: 0.4262
Epoch 7/10, Loss: 0.3982
Epoch 8/10, Loss: 0.3646
Epoch 9/10, Loss: 0.4244
Epoch 10/10, Loss: 0.3495
Round 125: Accuracy = 0.7920, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.3531
Epoch 2/10, Loss: 0.3776
Epoch 3/10, Loss: 0.3672
Epoch 4/10, Loss: 0.3206
Epoch 5/10, Loss: 0.2946
Epoch 6/10, Loss: 0.3023
Epoch 7/10, Loss: 0.2972
Epoch 8/10, Loss: 0.3482
Epoch 9/10, Loss: 0.3012
Epoch 10/10, Loss: 0.3912
Round 126: Accuracy = 0.7843, Decision = True
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.7853, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.3388
Epoch 2/10, Loss: 0.2877
Epoch 3/10, Loss: 0.3164
Epoch 4/10, Loss: 0.2905
Epoch 5/10, Loss: 0.2671
Epoch 6/10, Loss: 0.2666
Epoch 7/10, Loss: 0.2631
Epoch 8/10, Loss: 0.2839
Epoch 9/10, Loss: 0.2266
Epoch 10/10, Loss: 0.2058
Round 128: Accuracy = 0.7854, Decision = True
No available target samples left. Reusing existing target indices.
Round 129: Accuracy = 0.7922, Decision = False
No available target samples left. Reusing existing target indices.
Round 130: Accuracy = 0.7913, Decision = False
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.7925, Decision = False
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.7936, Decision = False
No available target samples left. Reusing existing target indices.
Round 133: Accuracy = 0.7937, Decision = False
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.7921, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7952, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1972
Epoch 2/10, Loss: 0.1897
Epoch 3/10, Loss: 0.2558
Epoch 4/10, Loss: 0.3152
Epoch 5/10, Loss: 0.2588
Epoch 6/10, Loss: 0.2206
Epoch 7/10, Loss: 0.2138
Epoch 8/10, Loss: 0.1999
Epoch 9/10, Loss: 0.2115
Epoch 10/10, Loss: 0.1933
Round 136: Accuracy = 0.7935, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.2024
Epoch 2/10, Loss: 0.1873
Epoch 3/10, Loss: 0.1973
Epoch 4/10, Loss: 0.3415
Epoch 5/10, Loss: 0.2024
Epoch 6/10, Loss: 0.1839
Epoch 7/10, Loss: 0.2132
Epoch 8/10, Loss: 0.1687
Epoch 9/10, Loss: 0.3008
Epoch 10/10, Loss: 0.2611
Round 137: Accuracy = 0.7875, Decision = True
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.8135, Decision = False
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.8149, Decision = False
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 146: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 149: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1540
Epoch 2/10, Loss: 0.1403
Epoch 3/10, Loss: 0.1714
Epoch 4/10, Loss: 0.1462
Epoch 5/10, Loss: 0.1641
Epoch 6/10, Loss: 0.1381
Epoch 7/10, Loss: 0.1339
Epoch 8/10, Loss: 0.1019
Epoch 9/10, Loss: 0.1017
Epoch 10/10, Loss: 0.1105
Round 150: Accuracy = 0.8129, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.7728, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.7728, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.7728, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1420
Epoch 2/10, Loss: 0.1358
Epoch 3/10, Loss: 0.1965
Epoch 4/10, Loss: 0.1526
Epoch 5/10, Loss: 0.1058
Epoch 6/10, Loss: 0.1096
Epoch 7/10, Loss: 0.1330
Epoch 8/10, Loss: 0.1129
Epoch 9/10, Loss: 0.0850
Epoch 10/10, Loss: 0.1133
Round 154: Accuracy = 0.7728, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 156: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 159: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 165: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 166: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 167: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1612
Epoch 2/10, Loss: 0.0969
Epoch 3/10, Loss: 0.1016
Epoch 4/10, Loss: 0.1120
Epoch 5/10, Loss: 0.3064
Epoch 6/10, Loss: 0.3244
Epoch 7/10, Loss: 0.1542
Epoch 8/10, Loss: 0.1137
Epoch 9/10, Loss: 0.1007
Epoch 10/10, Loss: 0.1052
Round 168: Accuracy = 0.8021, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.0779
Epoch 2/10, Loss: 0.0848
Epoch 3/10, Loss: 0.0706
Epoch 4/10, Loss: 0.0588
Epoch 5/10, Loss: 0.0631
Epoch 6/10, Loss: 0.0594
Epoch 7/10, Loss: 0.0542
Epoch 8/10, Loss: 0.0592
Epoch 9/10, Loss: 0.0905
Epoch 10/10, Loss: 0.2081
Round 169: Accuracy = 0.7961, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 171: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 172: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 173: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 175: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 178: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 179: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.7668, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/10, Loss: 0.1353
Epoch 2/10, Loss: 0.1139
Epoch 3/10, Loss: 0.0898
Epoch 4/10, Loss: 0.0626
Epoch 5/10, Loss: 0.1441
Epoch 6/10, Loss: 0.1210
Epoch 7/10, Loss: 0.0846
Epoch 8/10, Loss: 0.0758
Epoch 9/10, Loss: 0.0525
Epoch 10/10, Loss: 0.0445
Round 182: Accuracy = 0.7668, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 183: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 186: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 191: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 196: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 197: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 198: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.8062, Decision = False
