/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 0
policy_id: 1
setting_id: 10
pi_bar: 0.3
drift_rate: 0.01
V: 2
Round 0: Accuracy = 0.8240, Decision = False
Round 65: Accuracy = 0.6830, Decision = False
Round 66: Accuracy = 0.6765, Decision = False
Epoch 1/5, Loss: 0.4556
Epoch 2/5, Loss: 0.3187
Epoch 3/5, Loss: 0.2901
Epoch 4/5, Loss: 0.2432
Epoch 5/5, Loss: 0.2171
Round 67: Accuracy = 0.6693, Decision = True
Round 68: Accuracy = 0.8099, Decision = False
Epoch 1/5, Loss: 0.2491
Epoch 2/5, Loss: 0.3262
Epoch 3/5, Loss: 0.8731
Epoch 4/5, Loss: 0.6481
Epoch 5/5, Loss: 0.6973
Round 69: Accuracy = 0.8094, Decision = True
Round 70: Accuracy = 0.6992, Decision = False
Round 71: Accuracy = 0.6975, Decision = False
Round 72: Accuracy = 0.6943, Decision = False
Round 73: Accuracy = 0.6983, Decision = False
Round 74: Accuracy = 0.6972, Decision = False
Epoch 1/5, Loss: 0.5283
Epoch 2/5, Loss: 0.4370
Epoch 3/5, Loss: 0.3723
Epoch 4/5, Loss: 0.3531
Epoch 5/5, Loss: 0.3205
Round 75: Accuracy = 0.6922, Decision = True
Epoch 1/5, Loss: 0.3076
Epoch 2/5, Loss: 0.2921
Epoch 3/5, Loss: 0.2597
Epoch 4/5, Loss: 0.2549
Epoch 5/5, Loss: 0.2469
Round 76: Accuracy = 0.8058, Decision = True
Epoch 1/5, Loss: 0.2455
Epoch 2/5, Loss: 0.2711
Epoch 3/5, Loss: 0.2391
Epoch 4/5, Loss: 0.2231
Epoch 5/5, Loss: 0.2096
Round 77: Accuracy = 0.7853, Decision = True
Epoch 1/5, Loss: 0.2027
Epoch 2/5, Loss: 0.1923
Epoch 3/5, Loss: 0.1991
Epoch 4/5, Loss: 0.1846
Epoch 5/5, Loss: 0.1806
Round 78: Accuracy = 0.7992, Decision = True
Epoch 1/5, Loss: 0.2420
Epoch 2/5, Loss: 0.2230
Epoch 3/5, Loss: 0.2305
Epoch 4/5, Loss: 0.2230
Epoch 5/5, Loss: 0.1960
Round 79: Accuracy = 0.8166, Decision = True
Round 80: Accuracy = 0.7864, Decision = False
Round 81: Accuracy = 0.7852, Decision = False
Epoch 1/5, Loss: 0.1917
Epoch 2/5, Loss: 0.1863
Epoch 3/5, Loss: 0.1947
Epoch 4/5, Loss: 0.1931
Epoch 5/5, Loss: 0.2021
Round 82: Accuracy = 0.7812, Decision = True
Round 83: Accuracy = 0.8359, Decision = False
Round 84: Accuracy = 0.8294, Decision = False
Epoch 1/5, Loss: 0.2212
Epoch 2/5, Loss: 0.1957
Epoch 3/5, Loss: 0.1788
Epoch 4/5, Loss: 0.1877
Epoch 5/5, Loss: 0.2091
Round 85: Accuracy = 0.7857, Decision = True
Round 86: Accuracy = 0.7831, Decision = False
Epoch 1/5, Loss: 0.1911
Epoch 2/5, Loss: 0.1699
Epoch 3/5, Loss: 0.4365
Epoch 4/5, Loss: 0.6138
Epoch 5/5, Loss: 0.4246
Round 87: Accuracy = 0.7844, Decision = True
Round 88: Accuracy = 0.7747, Decision = False
Round 89: Accuracy = 0.7735, Decision = False
Round 90: Accuracy = 0.7744, Decision = False
Round 91: Accuracy = 0.7727, Decision = False
Epoch 1/5, Loss: 0.3480
Epoch 2/5, Loss: 0.2997
Epoch 3/5, Loss: 0.2454
Epoch 4/5, Loss: 0.2222
Epoch 5/5, Loss: 0.1915
Round 92: Accuracy = 0.7749, Decision = True
Round 93: Accuracy = 0.7920, Decision = False
Epoch 1/5, Loss: 0.1715
Epoch 2/5, Loss: 0.1746
Epoch 3/5, Loss: 0.1650
Epoch 4/5, Loss: 0.1537
Epoch 5/5, Loss: 0.1566
Round 94: Accuracy = 0.7869, Decision = True
Epoch 1/5, Loss: 0.1764
Epoch 2/5, Loss: 0.1967
Epoch 3/5, Loss: 0.1880
Epoch 4/5, Loss: 0.2078
Epoch 5/5, Loss: 0.1978
Round 95: Accuracy = 0.8099, Decision = True
Round 96: Accuracy = 0.7322, Decision = False
Epoch 1/5, Loss: 0.2483
Epoch 2/5, Loss: 0.2125
Epoch 3/5, Loss: 0.1635
Epoch 4/5, Loss: 0.1468
Epoch 5/5, Loss: 0.1245
Round 97: Accuracy = 0.7341, Decision = True
Round 98: Accuracy = 0.7725, Decision = False
Epoch 1/5, Loss: 0.1462
Epoch 2/5, Loss: 0.2186
Epoch 3/5, Loss: 0.2200
Epoch 4/5, Loss: 0.2476
Epoch 5/5, Loss: 0.2162
Round 99: Accuracy = 0.7701, Decision = True
Round 100: Accuracy = 0.7803, Decision = False
Epoch 1/5, Loss: 0.1860
Epoch 2/5, Loss: 0.1498
Epoch 3/5, Loss: 0.1386
Epoch 4/5, Loss: 0.1435
Epoch 5/5, Loss: 0.1402
Round 101: Accuracy = 0.7829, Decision = True
Round 102: Accuracy = 0.7869, Decision = False
Round 103: Accuracy = 0.8125, Decision = False
Epoch 1/5, Loss: 0.1436
Epoch 2/5, Loss: 0.1389
Epoch 3/5, Loss: 0.1362
Epoch 4/5, Loss: 0.1319
Epoch 5/5, Loss: 0.1263
Round 104: Accuracy = 0.7769, Decision = True
Round 105: Accuracy = 0.8021, Decision = False
Round 106: Accuracy = 0.7984, Decision = False
Round 107: Accuracy = 0.7980, Decision = False
Epoch 1/5, Loss: 0.1592
Epoch 2/5, Loss: 0.1542
Epoch 3/5, Loss: 0.1963
Epoch 4/5, Loss: 0.1328
Epoch 5/5, Loss: 0.1202
Round 108: Accuracy = 0.7996, Decision = True
Round 109: Accuracy = 0.7872, Decision = False
Round 110: Accuracy = 0.7878, Decision = False
Round 111: Accuracy = 0.7891, Decision = False
Round 112: Accuracy = 0.7878, Decision = False
Epoch 1/5, Loss: 0.1610
Epoch 2/5, Loss: 0.1440
Epoch 3/5, Loss: 0.1550
Epoch 4/5, Loss: 0.1310
Epoch 5/5, Loss: 0.1329
Round 113: Accuracy = 0.7884, Decision = True
Round 114: Accuracy = 0.8189, Decision = False
Round 115: Accuracy = 0.8192, Decision = False
Round 116: Accuracy = 0.8174, Decision = False
Round 117: Accuracy = 0.8146, Decision = False
Round 118: Accuracy = 0.8141, Decision = False
Round 119: Accuracy = 0.8114, Decision = False
Round 120: Accuracy = 0.8350, Decision = False
Round 121: Accuracy = 0.8129, Decision = False
Round 122: Accuracy = 0.8148, Decision = False
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.8109, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.8141, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.8118, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1946
Epoch 2/5, Loss: 0.2290
Epoch 3/5, Loss: 0.2505
Epoch 4/5, Loss: 0.2318
Epoch 5/5, Loss: 0.1900
Round 126: Accuracy = 0.8079, Decision = True
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.8134, Decision = False
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.8135, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1492
Epoch 2/5, Loss: 0.3867
Epoch 3/5, Loss: 0.2329
Epoch 4/5, Loss: 0.2472
Epoch 5/5, Loss: 0.1692
Round 129: Accuracy = 0.8124, Decision = True
No available target samples left. Reusing existing target indices.
Round 130: Accuracy = 0.8023, Decision = False
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.8001, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1356
Epoch 2/5, Loss: 0.1416
Epoch 3/5, Loss: 0.1568
Epoch 4/5, Loss: 0.1693
Epoch 5/5, Loss: 0.1579
Round 132: Accuracy = 0.7995, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1263
Epoch 2/5, Loss: 0.1181
Epoch 3/5, Loss: 0.1335
Epoch 4/5, Loss: 0.1099
Epoch 5/5, Loss: 0.1449
Round 133: Accuracy = 0.8054, Decision = True
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.7654, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7561, Decision = False
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.7565, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.7528, Decision = False
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.7549, Decision = False
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.7539, Decision = False
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7523, Decision = False
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.7505, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.7505, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.7505, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.7505, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.7505, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1490
Epoch 2/5, Loss: 0.1468
Epoch 3/5, Loss: 0.1709
Epoch 4/5, Loss: 0.1546
Epoch 5/5, Loss: 0.1425
Round 146: Accuracy = 0.7505, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 149: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1000
Epoch 2/5, Loss: 0.0793
Epoch 3/5, Loss: 0.0736
Epoch 4/5, Loss: 0.0785
Epoch 5/5, Loss: 0.0843
Round 150: Accuracy = 0.8094, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0866
Epoch 2/5, Loss: 0.0901
Epoch 3/5, Loss: 0.0759
Epoch 4/5, Loss: 0.0951
Epoch 5/5, Loss: 0.1898
Round 152: Accuracy = 0.8062, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.8042, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1252
Epoch 2/5, Loss: 0.0922
Epoch 3/5, Loss: 0.0890
Epoch 4/5, Loss: 0.0857
Epoch 5/5, Loss: 0.0614
Round 154: Accuracy = 0.8042, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.7793, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 156: Accuracy = 0.7793, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.7793, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.7793, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0607
Epoch 2/5, Loss: 0.0877
Epoch 3/5, Loss: 0.1009
Epoch 4/5, Loss: 0.1027
Epoch 5/5, Loss: 0.0585
Round 159: Accuracy = 0.7793, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 165: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0529
Epoch 2/5, Loss: 0.0679
Epoch 3/5, Loss: 0.0674
Epoch 4/5, Loss: 0.1112
Epoch 5/5, Loss: 0.2338
Round 166: Accuracy = 0.8062, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 167: Accuracy = 0.7138, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.7138, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1006
Epoch 2/5, Loss: 0.0868
Epoch 3/5, Loss: 0.0618
Epoch 4/5, Loss: 0.0486
Epoch 5/5, Loss: 0.0392
Round 169: Accuracy = 0.7138, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.7769, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0348
Epoch 2/5, Loss: 0.0328
Epoch 3/5, Loss: 0.0475
Epoch 4/5, Loss: 0.0398
Epoch 5/5, Loss: 0.0607
Round 171: Accuracy = 0.7769, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0663
Epoch 2/5, Loss: 0.1213
Epoch 3/5, Loss: 0.1034
Epoch 4/5, Loss: 0.0918
Epoch 5/5, Loss: 0.3206
Round 172: Accuracy = 0.7949, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1274
Epoch 2/5, Loss: 0.0679
Epoch 3/5, Loss: 0.0613
Epoch 4/5, Loss: 0.0664
Epoch 5/5, Loss: 0.0507
Round 173: Accuracy = 0.7770, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.7894, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0548
Epoch 2/5, Loss: 0.0493
Epoch 3/5, Loss: 0.0735
Epoch 4/5, Loss: 0.0737
Epoch 5/5, Loss: 0.0465
Round 175: Accuracy = 0.7894, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.7903, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.7903, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 178: Accuracy = 0.7903, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0234
Epoch 2/5, Loss: 0.0205
Epoch 3/5, Loss: 0.0165
Epoch 4/5, Loss: 0.0153
Epoch 5/5, Loss: 0.0189
Round 179: Accuracy = 0.7903, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0145
Epoch 2/5, Loss: 0.0119
Epoch 3/5, Loss: 0.0226
Epoch 4/5, Loss: 0.0507
Epoch 5/5, Loss: 0.0493
Round 180: Accuracy = 0.8300, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.8036, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.8036, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0457
Epoch 2/5, Loss: 0.0421
Epoch 3/5, Loss: 0.0742
Epoch 4/5, Loss: 0.0653
Epoch 5/5, Loss: 0.0792
Round 183: Accuracy = 0.8036, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 186: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.7807, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0741
Epoch 2/5, Loss: 0.0389
Epoch 3/5, Loss: 0.0268
Epoch 4/5, Loss: 0.0201
Epoch 5/5, Loss: 0.0363
Round 191: Accuracy = 0.7807, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1522
Epoch 2/5, Loss: 0.1430
Epoch 3/5, Loss: 0.0754
Epoch 4/5, Loss: 0.0490
Epoch 5/5, Loss: 0.0465
Round 192: Accuracy = 0.7874, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.7760, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.7760, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.7760, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0526
Epoch 2/5, Loss: 0.0229
Epoch 3/5, Loss: 0.0178
Epoch 4/5, Loss: 0.0220
Epoch 5/5, Loss: 0.0290
Round 196: Accuracy = 0.7760, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0603
Epoch 2/5, Loss: 0.0497
Epoch 3/5, Loss: 0.0742
Epoch 4/5, Loss: 0.0455
Epoch 5/5, Loss: 0.0430
Round 197: Accuracy = 0.8135, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0733
Epoch 2/5, Loss: 0.0322
Epoch 3/5, Loss: 0.0944
Epoch 4/5, Loss: 0.0788
Epoch 5/5, Loss: 0.0364
Round 198: Accuracy = 0.8204, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.8054, Decision = False
