/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 2
policy_id: 1
setting_id: 14
pi_bar: 0.3
drift_rate: 0.01
V: 4
Round 0: Accuracy = 0.7992, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1403
Epoch 2/5, Loss: 0.1976
Epoch 3/5, Loss: 0.1685
Epoch 4/5, Loss: 0.1732
Epoch 5/5, Loss: 0.1231
Round 126: Accuracy = 0.8023, Decision = True
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.7629, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1423
Epoch 2/5, Loss: 0.1360
Epoch 3/5, Loss: 0.1806
Epoch 4/5, Loss: 0.1873
Epoch 5/5, Loss: 0.1324
Round 128: Accuracy = 0.7607, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1167
Epoch 2/5, Loss: 0.0892
Epoch 3/5, Loss: 0.1145
Epoch 4/5, Loss: 0.1179
Epoch 5/5, Loss: 0.2426
Round 129: Accuracy = 0.8212, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1403
Epoch 2/5, Loss: 0.1093
Epoch 3/5, Loss: 0.0910
Epoch 4/5, Loss: 0.0683
Epoch 5/5, Loss: 0.2121
Round 130: Accuracy = 0.7156, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.2338
Epoch 2/5, Loss: 0.1635
Epoch 3/5, Loss: 0.1889
Epoch 4/5, Loss: 0.1438
Epoch 5/5, Loss: 0.1247
Round 131: Accuracy = 0.7727, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0876
Epoch 2/5, Loss: 0.0654
Epoch 3/5, Loss: 0.0515
Epoch 4/5, Loss: 0.0469
Epoch 5/5, Loss: 0.0597
Round 132: Accuracy = 0.8107, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1151
Epoch 2/5, Loss: 0.0956
Epoch 3/5, Loss: 0.0809
Epoch 4/5, Loss: 0.0569
Epoch 5/5, Loss: 0.0634
Round 133: Accuracy = 0.7996, Decision = True
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.8160, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7876, Decision = False
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.7909, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.7903, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0541
Epoch 2/5, Loss: 0.1225
Epoch 3/5, Loss: 0.0768
Epoch 4/5, Loss: 0.0869
Epoch 5/5, Loss: 0.2882
Round 138: Accuracy = 0.7930, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1495
Epoch 2/5, Loss: 0.1031
Epoch 3/5, Loss: 0.1620
Epoch 4/5, Loss: 0.0943
Epoch 5/5, Loss: 0.0646
Round 139: Accuracy = 0.7510, Decision = True
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7875, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0791
Epoch 2/5, Loss: 0.0605
Epoch 3/5, Loss: 0.0428
Epoch 4/5, Loss: 0.0569
Epoch 5/5, Loss: 0.1461
Round 141: Accuracy = 0.7891, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 142: Accuracy = 0.7697, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0966
Epoch 2/5, Loss: 0.0710
Epoch 3/5, Loss: 0.0647
Epoch 4/5, Loss: 0.0738
Epoch 5/5, Loss: 0.0623
Round 143: Accuracy = 0.7697, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 144: Accuracy = 0.8152, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.8152, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 146: Accuracy = 0.8152, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0449
Epoch 2/5, Loss: 0.0450
Epoch 3/5, Loss: 0.0322
Epoch 4/5, Loss: 0.0920
Epoch 5/5, Loss: 0.0865
Round 147: Accuracy = 0.8152, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0565
Epoch 2/5, Loss: 0.0714
Epoch 3/5, Loss: 0.0584
Epoch 4/5, Loss: 0.0628
Epoch 5/5, Loss: 0.0740
Round 148: Accuracy = 0.8042, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 149: Accuracy = 0.7724, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1083
Epoch 2/5, Loss: 0.0715
Epoch 3/5, Loss: 0.0498
Epoch 4/5, Loss: 0.0394
Epoch 5/5, Loss: 0.0371
Round 150: Accuracy = 0.7724, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3675
Epoch 2/5, Loss: 0.1372
Epoch 3/5, Loss: 0.1201
Epoch 4/5, Loss: 0.0897
Epoch 5/5, Loss: 0.2756
Round 151: Accuracy = 0.6851, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.7842, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.7842, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1174
Epoch 2/5, Loss: 0.0743
Epoch 3/5, Loss: 0.0576
Epoch 4/5, Loss: 0.0374
Epoch 5/5, Loss: 0.0348
Round 154: Accuracy = 0.7842, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0378
Epoch 2/5, Loss: 0.0442
Epoch 3/5, Loss: 0.0333
Epoch 4/5, Loss: 0.0349
Epoch 5/5, Loss: 0.0310
Round 155: Accuracy = 0.8242, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0321
Epoch 2/5, Loss: 0.0361
Epoch 3/5, Loss: 0.0386
Epoch 4/5, Loss: 0.0552
Epoch 5/5, Loss: 0.0705
Round 156: Accuracy = 0.8158, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.7778, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.7778, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0426
Epoch 2/5, Loss: 0.0373
Epoch 3/5, Loss: 0.0248
Epoch 4/5, Loss: 0.0182
Epoch 5/5, Loss: 0.0139
Round 159: Accuracy = 0.7778, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.8218, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.8218, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.8218, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0151
Epoch 2/5, Loss: 0.0188
Epoch 3/5, Loss: 0.0251
Epoch 4/5, Loss: 0.0254
Epoch 5/5, Loss: 0.0239
Round 163: Accuracy = 0.8218, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.8112, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 165: Accuracy = 0.8112, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 166: Accuracy = 0.8112, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0537
Epoch 2/5, Loss: 0.0484
Epoch 3/5, Loss: 0.0446
Epoch 4/5, Loss: 0.0367
Epoch 5/5, Loss: 0.0345
Round 167: Accuracy = 0.8112, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.8085, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 169: Accuracy = 0.8085, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.8085, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 171: Accuracy = 0.8085, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0744
Epoch 2/5, Loss: 0.0652
Epoch 3/5, Loss: 0.0930
Epoch 4/5, Loss: 0.0678
Epoch 5/5, Loss: 0.0534
Round 172: Accuracy = 0.8085, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0283
Epoch 2/5, Loss: 0.0308
Epoch 3/5, Loss: 0.1538
Epoch 4/5, Loss: 0.0739
Epoch 5/5, Loss: 0.0551
Round 173: Accuracy = 0.7975, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 175: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 178: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 179: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 183: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 186: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.7815, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0630
Epoch 2/5, Loss: 0.0358
Epoch 3/5, Loss: 0.0197
Epoch 4/5, Loss: 0.0159
Epoch 5/5, Loss: 0.0124
Round 188: Accuracy = 0.7815, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0269
Epoch 2/5, Loss: 0.0136
Epoch 3/5, Loss: 0.0137
Epoch 4/5, Loss: 0.0160
Epoch 5/5, Loss: 0.0119
Round 189: Accuracy = 0.8282, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.8169, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0112
Epoch 2/5, Loss: 0.0101
Epoch 3/5, Loss: 0.0158
Epoch 4/5, Loss: 0.0142
Epoch 5/5, Loss: 0.0222
Round 191: Accuracy = 0.8169, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.8230, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0508
Epoch 2/5, Loss: 0.2827
Epoch 3/5, Loss: 0.1467
Epoch 4/5, Loss: 0.0777
Epoch 5/5, Loss: 0.0428
Round 193: Accuracy = 0.8230, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0238
Epoch 2/5, Loss: 0.0242
Epoch 3/5, Loss: 0.0421
Epoch 4/5, Loss: 0.0835
Epoch 5/5, Loss: 0.0445
Round 194: Accuracy = 0.8218, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 196: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 197: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 198: Accuracy = 0.8204, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.8204, Decision = False
