/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 1
policy_id: 1
setting_id: 6
pi_bar: 0.1
drift_rate: 0.01
V: 5
Round 0: Accuracy = 0.7979, Decision = False
Round 53: Accuracy = 0.7030, Decision = False
Round 54: Accuracy = 0.6979, Decision = False
Epoch 1/5, Loss: 0.5585
Epoch 2/5, Loss: 0.6040
Epoch 3/5, Loss: 0.6080
Epoch 4/5, Loss: 0.6075
Epoch 5/5, Loss: 0.5139
Round 55: Accuracy = 0.6987, Decision = True
Round 56: Accuracy = 0.6909, Decision = False
Round 57: Accuracy = 0.6906, Decision = False
Round 58: Accuracy = 0.6880, Decision = False
Round 59: Accuracy = 0.6849, Decision = False
Round 60: Accuracy = 0.6531, Decision = False
Round 61: Accuracy = 0.6593, Decision = False
Round 62: Accuracy = 0.6611, Decision = False
Round 63: Accuracy = 0.6686, Decision = False
Epoch 1/5, Loss: 0.5552
Epoch 2/5, Loss: 0.6137
Epoch 3/5, Loss: 0.9249
Epoch 4/5, Loss: 0.9426
Epoch 5/5, Loss: 1.0497
Round 64: Accuracy = 0.6683, Decision = True
Round 65: Accuracy = 0.5300, Decision = False
Round 66: Accuracy = 0.5375, Decision = False
Round 67: Accuracy = 0.5398, Decision = False
Round 68: Accuracy = 0.5427, Decision = False
Round 69: Accuracy = 0.5454, Decision = False
Round 70: Accuracy = 0.5435, Decision = False
Round 71: Accuracy = 0.5440, Decision = False
Round 72: Accuracy = 0.5458, Decision = False
Round 73: Accuracy = 0.5467, Decision = False
Round 74: Accuracy = 0.5465, Decision = False
Round 75: Accuracy = 0.5424, Decision = False
Round 76: Accuracy = 0.5430, Decision = False
Round 77: Accuracy = 0.5417, Decision = False
Round 78: Accuracy = 0.5376, Decision = False
Round 79: Accuracy = 0.5325, Decision = False
Round 80: Accuracy = 0.5328, Decision = False
Round 81: Accuracy = 0.5357, Decision = False
Round 82: Accuracy = 0.5391, Decision = False
Round 83: Accuracy = 0.5326, Decision = False
Round 84: Accuracy = 0.5339, Decision = False
Round 85: Accuracy = 0.5339, Decision = False
Round 86: Accuracy = 0.5339, Decision = False
Round 87: Accuracy = 0.5312, Decision = False
Round 88: Accuracy = 0.5417, Decision = False
Round 89: Accuracy = 0.5413, Decision = False
Round 90: Accuracy = 0.5413, Decision = False
Round 91: Accuracy = 0.5346, Decision = False
Round 92: Accuracy = 0.5329, Decision = False
Round 93: Accuracy = 0.5313, Decision = False
Round 94: Accuracy = 0.5274, Decision = False
Round 95: Accuracy = 0.5260, Decision = False
Round 96: Accuracy = 0.5274, Decision = False
Round 97: Accuracy = 0.5304, Decision = False
Epoch 1/5, Loss: 0.9895
Epoch 2/5, Loss: 0.8454
Epoch 3/5, Loss: 0.7807
Epoch 4/5, Loss: 0.7449
Epoch 5/5, Loss: 0.6848
Round 98: Accuracy = 0.5274, Decision = True
Round 99: Accuracy = 0.7381, Decision = False
Round 100: Accuracy = 0.7397, Decision = False
Round 101: Accuracy = 0.7398, Decision = False
Round 102: Accuracy = 0.7385, Decision = False
Round 103: Accuracy = 0.7734, Decision = False
Round 104: Accuracy = 0.7237, Decision = False
Round 105: Accuracy = 0.7212, Decision = False
Epoch 1/5, Loss: 0.6680
Epoch 2/5, Loss: 0.6908
Epoch 3/5, Loss: 0.6692
Epoch 4/5, Loss: 0.6554
Epoch 5/5, Loss: 0.6240
Round 106: Accuracy = 0.7357, Decision = True
Round 107: Accuracy = 0.7500, Decision = False
Round 108: Accuracy = 0.7487, Decision = False
Round 109: Accuracy = 0.7481, Decision = False
Round 110: Accuracy = 0.7492, Decision = False
Round 111: Accuracy = 0.7511, Decision = False
Round 112: Accuracy = 0.7489, Decision = False
Round 113: Accuracy = 0.7493, Decision = False
Epoch 1/5, Loss: 0.6464
Epoch 2/5, Loss: 0.6578
Epoch 3/5, Loss: 0.6252
Epoch 4/5, Loss: 0.6070
Epoch 5/5, Loss: 0.6009
Round 114: Accuracy = 0.7501, Decision = True
Round 115: Accuracy = 0.7098, Decision = False
Round 116: Accuracy = 0.7124, Decision = False
Round 117: Accuracy = 0.7103, Decision = False
Round 118: Accuracy = 0.7094, Decision = False
Round 119: Accuracy = 0.7098, Decision = False
Epoch 1/5, Loss: 0.5769
Epoch 2/5, Loss: 0.5653
Epoch 3/5, Loss: 0.5614
Epoch 4/5, Loss: 0.5734
Epoch 5/5, Loss: 0.5679
Round 120: Accuracy = 0.7295, Decision = True
Epoch 1/5, Loss: 0.5663
Epoch 2/5, Loss: 0.6434
Epoch 3/5, Loss: 0.6974
Epoch 4/5, Loss: 0.6430
Epoch 5/5, Loss: 0.5684
Round 121: Accuracy = 0.7279, Decision = True
Epoch 1/5, Loss: 0.6925
Epoch 2/5, Loss: 0.6023
Epoch 3/5, Loss: 0.5341
Epoch 4/5, Loss: 0.5505
Epoch 5/5, Loss: 0.6086
Round 122: Accuracy = 0.7104, Decision = True
No available target samples left. Reusing existing target indices.
Round 123: Accuracy = 0.7371, Decision = False
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.7423, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.7420, Decision = False
No available target samples left. Reusing existing target indices.
Round 126: Accuracy = 0.7430, Decision = False
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.7439, Decision = False
No available target samples left. Reusing existing target indices.
Round 128: Accuracy = 0.7471, Decision = False
No available target samples left. Reusing existing target indices.
Round 129: Accuracy = 0.7475, Decision = False
No available target samples left. Reusing existing target indices.
Round 130: Accuracy = 0.7478, Decision = False
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.7476, Decision = False
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.7468, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.5194
Epoch 2/5, Loss: 0.5163
Epoch 3/5, Loss: 0.5055
Epoch 4/5, Loss: 0.4778
Epoch 5/5, Loss: 0.5047
Round 133: Accuracy = 0.7477, Decision = True
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.7984, Decision = False
No available target samples left. Reusing existing target indices.
Round 135: Accuracy = 0.7733, Decision = False
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.7798, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.7846, Decision = False
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.7830, Decision = False
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.7861, Decision = False
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.7850, Decision = False
No available target samples left. Reusing existing target indices.
Round 141: Accuracy = 0.7859, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4673
Epoch 2/5, Loss: 0.4546
Epoch 3/5, Loss: 0.4685
Epoch 4/5, Loss: 0.4495
Epoch 5/5, Loss: 0.4376
Round 142: Accuracy = 0.7859, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 143: Accuracy = 0.7732, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.4503
Epoch 2/5, Loss: 0.4166
Epoch 3/5, Loss: 0.4343
Epoch 4/5, Loss: 0.4433
Epoch 5/5, Loss: 0.4072
Round 144: Accuracy = 0.7732, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 145: Accuracy = 0.7949, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 146: Accuracy = 0.7949, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.7949, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.7949, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3760
Epoch 2/5, Loss: 0.3596
Epoch 3/5, Loss: 0.3857
Epoch 4/5, Loss: 0.3588
Epoch 5/5, Loss: 0.3505
Round 149: Accuracy = 0.7949, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3743
Epoch 2/5, Loss: 0.3991
Epoch 3/5, Loss: 0.3483
Epoch 4/5, Loss: 0.3359
Epoch 5/5, Loss: 0.3643
Round 150: Accuracy = 0.7645, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 153: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 154: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 156: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 159: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 160: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 164: Accuracy = 0.8021, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3165
Epoch 2/5, Loss: 0.3421
Epoch 3/5, Loss: 0.3301
Epoch 4/5, Loss: 0.3091
Epoch 5/5, Loss: 0.3687
Round 165: Accuracy = 0.8021, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3134
Epoch 2/5, Loss: 0.3025
Epoch 3/5, Loss: 0.3447
Epoch 4/5, Loss: 0.3336
Epoch 5/5, Loss: 0.2977
Round 166: Accuracy = 0.7509, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 167: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 169: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 171: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 172: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 173: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 175: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 177: Accuracy = 0.7882, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3726
Epoch 2/5, Loss: 0.2943
Epoch 3/5, Loss: 0.2740
Epoch 4/5, Loss: 0.2618
Epoch 5/5, Loss: 0.2636
Round 178: Accuracy = 0.7882, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 179: Accuracy = 0.7170, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.7170, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 181: Accuracy = 0.7170, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.7170, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.3095
Epoch 2/5, Loss: 0.2966
Epoch 3/5, Loss: 0.2640
Epoch 4/5, Loss: 0.2438
Epoch 5/5, Loss: 0.2094
Round 183: Accuracy = 0.7170, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 184: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 186: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 190: Accuracy = 0.8094, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1935
Epoch 2/5, Loss: 0.1943
Epoch 3/5, Loss: 0.2232
Epoch 4/5, Loss: 0.2071
Epoch 5/5, Loss: 0.2494
Round 191: Accuracy = 0.8094, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.7824, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.7824, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.7824, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.7824, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1948
Epoch 2/5, Loss: 0.2711
Epoch 3/5, Loss: 0.2039
Epoch 4/5, Loss: 0.1765
Epoch 5/5, Loss: 0.1773
Round 196: Accuracy = 0.7824, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 197: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 198: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 199: Accuracy = 0.8172, Decision = False
