/home/apiasecz/.conda/envs/cent7/2024.02-py311/cog_fl_llm_env/lib/python3.12/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /opt/conda/conda-bld/pytorch_1712608847532/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
seed: 1
policy_id: 1
setting_id: 18
pi_bar: 0.3
drift_rate: 0.01
V: 6
Round 0: Accuracy = 0.7979, Decision = False
Round 36: Accuracy = 0.7422, Decision = False
Round 37: Accuracy = 0.7402, Decision = False
Epoch 1/5, Loss: 0.4676
Epoch 2/5, Loss: 0.4467
Epoch 3/5, Loss: 0.4148
Epoch 4/5, Loss: 0.3887
Epoch 5/5, Loss: 0.3763
Round 38: Accuracy = 0.7402, Decision = True
Round 39: Accuracy = 0.7018, Decision = False
Round 40: Accuracy = 0.6986, Decision = False
Round 41: Accuracy = 0.6989, Decision = False
Epoch 1/5, Loss: 0.4176
Epoch 2/5, Loss: 0.4085
Epoch 3/5, Loss: 0.4627
Epoch 4/5, Loss: 0.4618
Epoch 5/5, Loss: 0.5219
Round 42: Accuracy = 0.7004, Decision = True
Round 43: Accuracy = 0.6855, Decision = False
Epoch 1/5, Loss: 0.4594
Epoch 2/5, Loss: 0.4014
Epoch 3/5, Loss: 0.3937
Epoch 4/5, Loss: 0.3497
Epoch 5/5, Loss: 0.3596
Round 44: Accuracy = 0.6867, Decision = True
Round 45: Accuracy = 0.7378, Decision = False
Round 46: Accuracy = 0.7396, Decision = False
Epoch 1/5, Loss: 0.3797
Epoch 2/5, Loss: 0.3610
Epoch 3/5, Loss: 0.3263
Epoch 4/5, Loss: 0.3317
Epoch 5/5, Loss: 0.3234
Round 47: Accuracy = 0.7352, Decision = True
Epoch 1/5, Loss: 0.3742
Epoch 2/5, Loss: 0.4225
Epoch 3/5, Loss: 0.4476
Epoch 4/5, Loss: 0.4496
Epoch 5/5, Loss: 0.4020
Round 48: Accuracy = 0.7647, Decision = True
Epoch 1/5, Loss: 0.4321
Epoch 2/5, Loss: 0.3607
Epoch 3/5, Loss: 0.3598
Epoch 4/5, Loss: 0.3954
Epoch 5/5, Loss: 0.3369
Round 49: Accuracy = 0.7132, Decision = True
Epoch 1/5, Loss: 0.3376
Epoch 2/5, Loss: 0.3231
Epoch 3/5, Loss: 0.3267
Epoch 4/5, Loss: 0.2878
Epoch 5/5, Loss: 0.2932
Round 50: Accuracy = 0.7711, Decision = True
Round 51: Accuracy = 0.7546, Decision = False
Epoch 1/5, Loss: 0.2947
Epoch 2/5, Loss: 0.2752
Epoch 3/5, Loss: 0.2780
Epoch 4/5, Loss: 0.2685
Epoch 5/5, Loss: 0.3155
Round 52: Accuracy = 0.7553, Decision = True
Epoch 1/5, Loss: 0.3219
Epoch 2/5, Loss: 0.2732
Epoch 3/5, Loss: 0.2809
Epoch 4/5, Loss: 0.2531
Epoch 5/5, Loss: 0.2480
Round 53: Accuracy = 0.7213, Decision = True
Round 54: Accuracy = 0.7761, Decision = False
Epoch 1/5, Loss: 0.2759
Epoch 2/5, Loss: 0.2715
Epoch 3/5, Loss: 0.2333
Epoch 4/5, Loss: 0.2379
Epoch 5/5, Loss: 0.2644
Round 55: Accuracy = 0.7779, Decision = True
Round 56: Accuracy = 0.7615, Decision = False
Epoch 1/5, Loss: 0.2845
Epoch 2/5, Loss: 0.2720
Epoch 3/5, Loss: 0.2545
Epoch 4/5, Loss: 0.2554
Epoch 5/5, Loss: 0.2250
Round 57: Accuracy = 0.7621, Decision = True
Round 58: Accuracy = 0.7765, Decision = False
Round 59: Accuracy = 0.8203, Decision = False
Epoch 1/5, Loss: 0.2210
Epoch 2/5, Loss: 0.2519
Epoch 3/5, Loss: 0.3045
Epoch 4/5, Loss: 0.3249
Epoch 5/5, Loss: 0.3088
Round 60: Accuracy = 0.7688, Decision = True
Round 61: Accuracy = 0.6733, Decision = False
Round 62: Accuracy = 0.6974, Decision = False
Round 63: Accuracy = 0.6945, Decision = False
Epoch 1/5, Loss: 0.3236
Epoch 2/5, Loss: 0.6124
Epoch 3/5, Loss: 0.4606
Epoch 4/5, Loss: 0.8627
Epoch 5/5, Loss: 0.7241
Round 64: Accuracy = 0.6871, Decision = True
Round 65: Accuracy = 0.7025, Decision = False
Round 66: Accuracy = 0.7113, Decision = False
Round 67: Accuracy = 0.7130, Decision = False
Round 68: Accuracy = 0.7167, Decision = False
Round 69: Accuracy = 0.7146, Decision = False
Round 70: Accuracy = 0.7148, Decision = False
Epoch 1/5, Loss: 0.7450
Epoch 2/5, Loss: 0.5089
Epoch 3/5, Loss: 0.4066
Epoch 4/5, Loss: 0.3522
Epoch 5/5, Loss: 0.3142
Round 71: Accuracy = 0.7132, Decision = True
Epoch 1/5, Loss: 0.2949
Epoch 2/5, Loss: 0.2945
Epoch 3/5, Loss: 0.2865
Epoch 4/5, Loss: 0.2680
Epoch 5/5, Loss: 0.2613
Round 72: Accuracy = 0.7744, Decision = True
Round 73: Accuracy = 0.7452, Decision = False
Round 74: Accuracy = 0.7455, Decision = False
Epoch 1/5, Loss: 0.2857
Epoch 2/5, Loss: 0.2658
Epoch 3/5, Loss: 0.2296
Epoch 4/5, Loss: 0.2554
Epoch 5/5, Loss: 0.2345
Round 75: Accuracy = 0.7433, Decision = True
Round 76: Accuracy = 0.7768, Decision = False
Round 77: Accuracy = 0.7763, Decision = False
Round 78: Accuracy = 0.7725, Decision = False
Round 79: Accuracy = 0.7678, Decision = False
Round 80: Accuracy = 0.7670, Decision = False
Round 81: Accuracy = 0.7692, Decision = False
Round 82: Accuracy = 0.7718, Decision = False
Round 83: Accuracy = 0.8086, Decision = False
Epoch 1/5, Loss: 0.3288
Epoch 2/5, Loss: 0.3796
Epoch 3/5, Loss: 0.3143
Epoch 4/5, Loss: 0.2995
Epoch 5/5, Loss: 0.2915
Round 84: Accuracy = 0.7878, Decision = True
Round 85: Accuracy = 0.7297, Decision = False
Round 86: Accuracy = 0.7273, Decision = False
Round 87: Accuracy = 0.7312, Decision = False
Round 88: Accuracy = 0.7331, Decision = False
Round 89: Accuracy = 0.7309, Decision = False
Epoch 1/5, Loss: 0.2916
Epoch 2/5, Loss: 0.3012
Epoch 3/5, Loss: 0.2949
Epoch 4/5, Loss: 0.2846
Epoch 5/5, Loss: 0.2843
Round 90: Accuracy = 0.7255, Decision = True
Round 91: Accuracy = 0.7725, Decision = False
Round 92: Accuracy = 0.7742, Decision = False
Round 93: Accuracy = 0.7697, Decision = False
Round 94: Accuracy = 0.7696, Decision = False
Epoch 1/5, Loss: 0.3631
Epoch 2/5, Loss: 0.4494
Epoch 3/5, Loss: 0.4116
Epoch 4/5, Loss: 0.4181
Epoch 5/5, Loss: 0.3498
Round 95: Accuracy = 0.7718, Decision = True
Round 96: Accuracy = 0.7632, Decision = False
Round 97: Accuracy = 0.7639, Decision = False
Epoch 1/5, Loss: 0.3024
Epoch 2/5, Loss: 0.3160
Epoch 3/5, Loss: 0.2732
Epoch 4/5, Loss: 0.2606
Epoch 5/5, Loss: 0.2308
Round 98: Accuracy = 0.7656, Decision = True
Round 99: Accuracy = 0.8078, Decision = False
Round 100: Accuracy = 0.8081, Decision = False
Round 101: Accuracy = 0.8074, Decision = False
Round 102: Accuracy = 0.8066, Decision = False
Round 103: Accuracy = 0.8315, Decision = False
Round 104: Accuracy = 0.8055, Decision = False
Round 105: Accuracy = 0.8008, Decision = False
Epoch 1/5, Loss: 0.2839
Epoch 2/5, Loss: 0.3351
Epoch 3/5, Loss: 0.3259
Epoch 4/5, Loss: 0.3011
Epoch 5/5, Loss: 0.3103
Round 106: Accuracy = 0.8075, Decision = True
Round 107: Accuracy = 0.7868, Decision = False
Round 108: Accuracy = 0.7886, Decision = False
Round 109: Accuracy = 0.7887, Decision = False
Epoch 1/5, Loss: 0.3392
Epoch 2/5, Loss: 0.3019
Epoch 3/5, Loss: 0.2560
Epoch 4/5, Loss: 0.2971
Epoch 5/5, Loss: 0.2678
Round 110: Accuracy = 0.7862, Decision = True
Epoch 1/5, Loss: 0.2560
Epoch 2/5, Loss: 0.2410
Epoch 3/5, Loss: 0.2439
Epoch 4/5, Loss: 0.2306
Epoch 5/5, Loss: 0.2270
Round 111: Accuracy = 0.7612, Decision = True
Round 112: Accuracy = 0.7749, Decision = False
Round 113: Accuracy = 0.7754, Decision = False
Epoch 1/5, Loss: 0.2362
Epoch 2/5, Loss: 0.2251
Epoch 3/5, Loss: 0.2386
Epoch 4/5, Loss: 0.2254
Epoch 5/5, Loss: 0.2089
Round 114: Accuracy = 0.7745, Decision = True
Round 115: Accuracy = 0.7906, Decision = False
Round 116: Accuracy = 0.7914, Decision = False
Round 117: Accuracy = 0.7891, Decision = False
Round 118: Accuracy = 0.7885, Decision = False
Epoch 1/5, Loss: 0.2561
Epoch 2/5, Loss: 0.3043
Epoch 3/5, Loss: 0.2565
Epoch 4/5, Loss: 0.2131
Epoch 5/5, Loss: 0.1894
Round 119: Accuracy = 0.7891, Decision = True
Epoch 1/5, Loss: 0.2273
Epoch 2/5, Loss: 0.2026
Epoch 3/5, Loss: 0.1709
Epoch 4/5, Loss: 0.1894
Epoch 5/5, Loss: 0.2481
Round 120: Accuracy = 0.7656, Decision = True
Epoch 1/5, Loss: 0.2553
Epoch 2/5, Loss: 0.3835
Epoch 3/5, Loss: 0.5052
Epoch 4/5, Loss: 0.5601
Epoch 5/5, Loss: 0.3875
Round 121: Accuracy = 0.8036, Decision = True
Epoch 1/5, Loss: 0.5589
Epoch 2/5, Loss: 0.3140
Epoch 3/5, Loss: 0.2540
Epoch 4/5, Loss: 0.2720
Epoch 5/5, Loss: 0.2061
Round 122: Accuracy = 0.6247, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.2248
Epoch 2/5, Loss: 0.1795
Epoch 3/5, Loss: 0.1539
Epoch 4/5, Loss: 0.1382
Epoch 5/5, Loss: 0.1557
Round 123: Accuracy = 0.8025, Decision = True
No available target samples left. Reusing existing target indices.
Round 124: Accuracy = 0.8082, Decision = False
No available target samples left. Reusing existing target indices.
Round 125: Accuracy = 0.8069, Decision = False
No available target samples left. Reusing existing target indices.
Round 126: Accuracy = 0.8049, Decision = False
No available target samples left. Reusing existing target indices.
Round 127: Accuracy = 0.8062, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1605
Epoch 2/5, Loss: 0.1304
Epoch 3/5, Loss: 0.1735
Epoch 4/5, Loss: 0.1511
Epoch 5/5, Loss: 0.1690
Round 128: Accuracy = 0.8078, Decision = True
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1666
Epoch 2/5, Loss: 0.1569
Epoch 3/5, Loss: 0.1518
Epoch 4/5, Loss: 0.1103
Epoch 5/5, Loss: 0.1144
Round 129: Accuracy = 0.8065, Decision = True
No available target samples left. Reusing existing target indices.
Round 130: Accuracy = 0.8200, Decision = False
No available target samples left. Reusing existing target indices.
Round 131: Accuracy = 0.8188, Decision = False
No available target samples left. Reusing existing target indices.
Round 132: Accuracy = 0.8175, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1295
Epoch 2/5, Loss: 0.1090
Epoch 3/5, Loss: 0.1186
Epoch 4/5, Loss: 0.1268
Epoch 5/5, Loss: 0.1311
Round 133: Accuracy = 0.8182, Decision = True
No available target samples left. Reusing existing target indices.
Round 134: Accuracy = 0.7757, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1005
Epoch 2/5, Loss: 0.1078
Epoch 3/5, Loss: 0.0987
Epoch 4/5, Loss: 0.0971
Epoch 5/5, Loss: 0.1085
Round 135: Accuracy = 0.7720, Decision = True
No available target samples left. Reusing existing target indices.
Round 136: Accuracy = 0.8129, Decision = False
No available target samples left. Reusing existing target indices.
Round 137: Accuracy = 0.8140, Decision = False
No available target samples left. Reusing existing target indices.
Round 138: Accuracy = 0.8124, Decision = False
No available target samples left. Reusing existing target indices.
Round 139: Accuracy = 0.8133, Decision = False
No available target samples left. Reusing existing target indices.
Round 140: Accuracy = 0.8109, Decision = False
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.2044
Epoch 2/5, Loss: 0.1284
Epoch 3/5, Loss: 0.1204
Epoch 4/5, Loss: 0.1804
Epoch 5/5, Loss: 0.1078
Round 141: Accuracy = 0.8111, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1477
Epoch 2/5, Loss: 0.1003
Epoch 3/5, Loss: 0.1050
Epoch 4/5, Loss: 0.0848
Epoch 5/5, Loss: 0.0676
Round 142: Accuracy = 0.8129, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0679
Epoch 2/5, Loss: 0.0771
Epoch 3/5, Loss: 0.0668
Epoch 4/5, Loss: 0.0565
Epoch 5/5, Loss: 0.0567
Round 143: Accuracy = 0.8355, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0697
Epoch 2/5, Loss: 0.0711
Epoch 3/5, Loss: 0.1141
Epoch 4/5, Loss: 0.0874
Epoch 5/5, Loss: 0.1197
Round 144: Accuracy = 0.8291, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0948
Epoch 2/5, Loss: 0.1254
Epoch 3/5, Loss: 0.1080
Epoch 4/5, Loss: 0.0831
Epoch 5/5, Loss: 0.0594
Round 145: Accuracy = 0.7784, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0767
Epoch 2/5, Loss: 0.0794
Epoch 3/5, Loss: 0.0738
Epoch 4/5, Loss: 0.0427
Epoch 5/5, Loss: 0.0372
Round 146: Accuracy = 0.8268, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 147: Accuracy = 0.8186, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 148: Accuracy = 0.8186, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0407
Epoch 2/5, Loss: 0.0430
Epoch 3/5, Loss: 0.0772
Epoch 4/5, Loss: 0.0560
Epoch 5/5, Loss: 0.0837
Round 149: Accuracy = 0.8186, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1251
Epoch 2/5, Loss: 0.1381
Epoch 3/5, Loss: 0.0818
Epoch 4/5, Loss: 0.1090
Epoch 5/5, Loss: 0.0760
Round 150: Accuracy = 0.7332, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 151: Accuracy = 0.8213, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 152: Accuracy = 0.8213, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0412
Epoch 2/5, Loss: 0.0418
Epoch 3/5, Loss: 0.0562
Epoch 4/5, Loss: 0.0947
Epoch 5/5, Loss: 0.0538
Round 153: Accuracy = 0.8213, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.1191
Epoch 2/5, Loss: 0.0981
Epoch 3/5, Loss: 0.0572
Epoch 4/5, Loss: 0.0468
Epoch 5/5, Loss: 0.0494
Round 154: Accuracy = 0.8111, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 155: Accuracy = 0.8285, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0411
Epoch 2/5, Loss: 0.0449
Epoch 3/5, Loss: 0.0576
Epoch 4/5, Loss: 0.0548
Epoch 5/5, Loss: 0.0539
Round 156: Accuracy = 0.8285, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 157: Accuracy = 0.7767, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 158: Accuracy = 0.7767, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 159: Accuracy = 0.7767, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0934
Epoch 2/5, Loss: 0.0629
Epoch 3/5, Loss: 0.0544
Epoch 4/5, Loss: 0.0327
Epoch 5/5, Loss: 0.0387
Round 160: Accuracy = 0.7767, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 161: Accuracy = 0.8036, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 162: Accuracy = 0.8036, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 163: Accuracy = 0.8036, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0327
Epoch 2/5, Loss: 0.0306
Epoch 3/5, Loss: 0.0488
Epoch 4/5, Loss: 0.2393
Epoch 5/5, Loss: 0.1074
Round 164: Accuracy = 0.8036, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0759
Epoch 2/5, Loss: 0.0571
Epoch 3/5, Loss: 0.0479
Epoch 4/5, Loss: 0.0348
Epoch 5/5, Loss: 0.0326
Round 165: Accuracy = 0.7937, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0176
Epoch 2/5, Loss: 0.0130
Epoch 3/5, Loss: 0.0278
Epoch 4/5, Loss: 0.0230
Epoch 5/5, Loss: 0.0332
Round 166: Accuracy = 0.8120, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 167: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 168: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 169: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 170: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 171: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 172: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 173: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 174: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 175: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 176: Accuracy = 0.8117, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0265
Epoch 2/5, Loss: 0.0766
Epoch 3/5, Loss: 0.1759
Epoch 4/5, Loss: 0.0754
Epoch 5/5, Loss: 0.0430
Round 177: Accuracy = 0.8117, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0895
Epoch 2/5, Loss: 0.1559
Epoch 3/5, Loss: 0.0794
Epoch 4/5, Loss: 0.1105
Epoch 5/5, Loss: 0.0542
Round 178: Accuracy = 0.8326, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 179: Accuracy = 0.8134, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 180: Accuracy = 0.8134, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0343
Epoch 2/5, Loss: 0.0316
Epoch 3/5, Loss: 0.0313
Epoch 4/5, Loss: 0.0271
Epoch 5/5, Loss: 0.0491
Round 181: Accuracy = 0.8134, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 182: Accuracy = 0.8135, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0673
Epoch 2/5, Loss: 0.0931
Epoch 3/5, Loss: 0.0627
Epoch 4/5, Loss: 0.0508
Epoch 5/5, Loss: 0.0342
Round 183: Accuracy = 0.8135, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0265
Epoch 2/5, Loss: 0.0372
Epoch 3/5, Loss: 0.0197
Epoch 4/5, Loss: 0.0222
Epoch 5/5, Loss: 0.0328
Round 184: Accuracy = 0.8137, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 185: Accuracy = 0.8027, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0997
Epoch 2/5, Loss: 0.1335
Epoch 3/5, Loss: 0.0517
Epoch 4/5, Loss: 0.0330
Epoch 5/5, Loss: 0.0277
Round 186: Accuracy = 0.8027, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 187: Accuracy = 0.8334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 188: Accuracy = 0.8334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 189: Accuracy = 0.8334, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0196
Epoch 2/5, Loss: 0.0231
Epoch 3/5, Loss: 0.0262
Epoch 4/5, Loss: 0.0146
Epoch 5/5, Loss: 0.0239
Round 190: Accuracy = 0.8334, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0195
Epoch 2/5, Loss: 0.0329
Epoch 3/5, Loss: 0.0141
Epoch 4/5, Loss: 0.0138
Epoch 5/5, Loss: 0.0178
Round 191: Accuracy = 0.7923, Decision = True
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 192: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 193: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 194: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Round 195: Accuracy = 0.8172, Decision = False
No available target samples left. Reusing existing target indices.
No available target samples left. Reusing existing target indices.
Epoch 1/5, Loss: 0.0257
Epoch 2/5, Loss: 0.0900
Epoch 3/5, Loss: 0.0753
Epoch 4/5, Loss: 0.0882
