time_step,art_painting,cartoon,photo,sketch
119,0.0,0.0,0.3646556326748532,0.6353443673251469
120,0.0,0.28565980167810834,0.2604881769641495,0.45385202135774216
121,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
122,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
123,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
124,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
125,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
126,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
127,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
128,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
129,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
130,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
131,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
132,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
133,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
134,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
135,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
136,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
137,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
138,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
139,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
140,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
141,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
142,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
143,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
144,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
145,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
146,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
147,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
148,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
149,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
150,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
151,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
152,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
153,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
154,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
155,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
156,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
157,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
158,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
159,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
160,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
161,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
162,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
163,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
164,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
165,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
166,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
167,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
168,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
169,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
170,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
171,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
172,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
173,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
174,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
175,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
176,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
177,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
178,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
179,0.0,0.3311908587752187,0.24388502053204786,0.42492412069273344
180,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
181,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
182,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
183,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
184,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
185,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
186,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
187,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
188,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
189,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
190,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
191,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
192,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
193,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
194,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
195,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
196,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
197,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
198,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
199,0.22627434728553666,0.2562508633789197,0.188700096698439,0.32877469263710457
